customer_id,age,gender,item_purchased,category,purchase_amount_usd,location,size,color,season,review_rating,subscription_status,payment_method,shipping_type,discount_applied,promo_code_used,previous_purchases,preferred_payment_method,frequency_of_purchases
2364,53,Male,Blouse,Clothing,40.54,New York,M,White,Spring,3.4,Yes,Debit Card,Standard,Yes,No,8,Credit Card,Quarterly
2365,51,Female,Jeans,Clothing,54.07,California,L,Black,Spring,4.2,Yes,Debit Card,Free Shipping,Yes,No,3,PayPal,Quarterly
2366,19,Female,Blouse,Clothing,40.65,California,S,Blue,Summer,5.0,Yes,Venmo,Standard,Yes,No,5,Credit Card,Monthly
2367,39,Male,Sneakers,Footwear,89.13,Florida,L,Blue,Fall,3.3,Yes,Venmo,Standard,No,No,8,PayPal,Weekly
2368,44,Female,Watch,Accessories,133.62,California,L,Silver,Winter,3.4,Yes,PayPal,Standard,Yes,No,1,Credit Card,Bi-Weekly
2369,26,Female,Watch,Accessories,139.74,Texas,L,Silver,Spring,3.4,Yes,Cash,Free Shipping,No,Yes,3,Debit Card,Bi-Weekly
2370,27,Female,T-Shirt,Clothing,24.85,New York,S,White,Spring,3.7,Yes,Venmo,Standard,No,No,8,Credit Card,Quarterly
2371,22,Female,Sneakers,Footwear,90.87,California,M,White,Summer,4.0,Yes,PayPal,Standard,No,No,5,Credit Card,Bi-Weekly
2372,45,Male,Watch,Accessories,137.14,Illinois,S,Silver,Winter,3.0,Yes,Cash,Store Pickup,No,No,9,Cash,Weekly
2373,38,Female,Blouse,Clothing,43.63,Florida,L,Black,Fall,4.4,No,Cash,Free Shipping,Yes,No,7,PayPal,Bi-Weekly
2374,29,Male,Jeans,Clothing,58.18,Illinois,S,Silver,Spring,4.6,Yes,PayPal,Express,Yes,No,0,Credit Card,Bi-Weekly
2375,34,Male,T-Shirt,Clothing,30.28,Illinois,M,White,Summer,4.4,No,PayPal,Express,Yes,No,10,Debit Card,Weekly
2376,30,Male,Sneakers,Footwear,98.05,California,L,Silver,Spring,4.5,No,Venmo,2-Day Shipping,No,No,4,Debit Card,Monthly
2377,58,Female,Blouse,Clothing,46.9,Illinois,L,Silver,Summer,4.4,Yes,PayPal,Free Shipping,Yes,Yes,5,Credit Card,Bi-Weekly
2378,27,Female,Sneakers,Footwear,89.98,Illinois,S,Blue,Spring,4.0,No,PayPal,Express,No,Yes,3,PayPal,Monthly
2379,49,Female,Watch,Accessories,105.53,Illinois,S,Silver,Winter,3.6,Yes,Venmo,Store Pickup,No,Yes,6,Cash,Bi-Weekly
2380,32,Female,Blouse,Clothing,47.7,Illinois,M,Silver,Summer,3.7,No,PayPal,Store Pickup,Yes,Yes,5,Debit Card,Bi-Weekly
2381,53,Male,Sneakers,Footwear,80.49,Texas,L,White,Fall,4.5,No,PayPal,Express,No,Yes,6,PayPal,Weekly
2382,44,Male,Blouse,Clothing,41.43,New York,L,Blue,Fall,4.9,No,Cash,Standard,Yes,Yes,1,Cash,Weekly
2383,37,Male,Blouse,Clothing,41.55,Illinois,L,Silver,Summer,3.0,No,Debit Card,Express,Yes,Yes,8,Venmo,Quarterly
2384,28,Male,Watch,Accessories,123.61,Florida,L,Blue,Summer,4.4,No,Venmo,Standard,No,No,1,Credit Card,Weekly
2385,37,Female,Blouse,Clothing,50.72,Florida,L,Blue,Fall,3.8,No,Debit Card,Store Pickup,Yes,Yes,0,PayPal,Quarterly
2386,56,Male,T-Shirt,Clothing,21.25,Texas,L,Black,Summer,3.8,Yes,Cash,Express,No,No,10,PayPal,Monthly
2387,28,Male,T-Shirt,Clothing,34.16,Texas,M,Black,Winter,3.1,No,Debit Card,Standard,Yes,No,5,Cash,Quarterly
2388,56,Male,Jeans,Clothing,56.48,Florida,L,Silver,Winter,4.9,No,Venmo,Standard,Yes,Yes,4,Venmo,Quarterly
2389,60,Male,Blouse,Clothing,43.83,California,S,Silver,Spring,4.8,No,Cash,Store Pickup,Yes,No,3,Venmo,Quarterly
2390,23,Male,Jeans,Clothing,68.46,Florida,L,White,Summer,3.0,No,Venmo,2-Day Shipping,No,Yes,5,Cash,Monthly
2391,20,Female,T-Shirt,Clothing,23.94,New York,L,Silver,Winter,3.4,Yes,PayPal,Express,Yes,Yes,9,PayPal,Weekly
2392,60,Male,Jeans,Clothing,56.08,Illinois,S,Blue,Fall,3.7,No,Venmo,Standard,No,No,3,PayPal,Monthly
2393,33,Female,Blouse,Clothing,43.5,Florida,M,Blue,Summer,3.4,No,Cash,Standard,No,Yes,2,Credit Card,Quarterly
2394,43,Male,Sneakers,Footwear,96.82,California,L,Black,Fall,4.1,No,Venmo,Store Pickup,Yes,No,6,Debit Card,Monthly
2395,39,Male,Jeans,Clothing,57.18,New York,M,Blue,Summer,3.5,Yes,Credit Card,Store Pickup,No,Yes,6,Venmo,Quarterly
2396,48,Female,Sneakers,Footwear,95.91,Illinois,M,Blue,Fall,3.6,Yes,Debit Card,Standard,No,Yes,9,Venmo,Bi-Weekly
2397,24,Female,Watch,Accessories,106.54,Illinois,S,Silver,Spring,4.3,Yes,Cash,Store Pickup,Yes,No,9,Cash,Weekly
2398,49,Female,T-Shirt,Clothing,21.34,California,S,Blue,Winter,3.6,No,Debit Card,2-Day Shipping,No,Yes,10,Credit Card,Weekly
2399,53,Female,Jeans,Clothing,68.67,Florida,M,Black,Spring,3.2,Yes,Cash,Store Pickup,No,Yes,1,Venmo,Bi-Weekly
2400,20,Female,Jeans,Clothing,56.78,California,M,White,Spring,3.9,No,Cash,2-Day Shipping,Yes,Yes,10,Cash,Bi-Weekly
2401,53,Female,Jeans,Clothing,63.01,Texas,L,Blue,Winter,4.3,No,Debit Card,2-Day Shipping,Yes,No,2,Credit Card,Bi-Weekly
2402,26,Male,Blouse,Clothing,43.32,Florida,M,Silver,Summer,3.4,No,Venmo,Store Pickup,Yes,No,10,PayPal,Bi-Weekly
2403,20,Male,Watch,Accessories,121.81,Florida,M,Blue,Spring,4.0,Yes,Venmo,Free Shipping,Yes,Yes,8,Debit Card,Weekly
2404,37,Male,T-Shirt,Clothing,27.3,California,S,Blue,Spring,3.5,No,Cash,Standard,Yes,Yes,3,PayPal,Weekly
2405,59,Male,Blouse,Clothing,42.36,Illinois,M,Blue,Fall,3.1,Yes,Credit Card,Store Pickup,No,No,5,PayPal,Bi-Weekly
2406,52,Male,Jeans,Clothing,65.36,Florida,S,White,Fall,4.8,Yes,Cash,Standard,No,Yes,2,Debit Card,Monthly
2407,54,Female,Watch,Accessories,134.18,California,S,Blue,Spring,4.8,Yes,PayPal,2-Day Shipping,No,No,10,Debit Card,Weekly
2408,58,Male,Blouse,Clothing,45.06,Texas,S,Silver,Spring,3.7,No,Venmo,Standard,No,Yes,0,Venmo,Quarterly
2409,54,Male,Sneakers,Footwear,87.97,California,L,Blue,Spring,3.0,No,PayPal,2-Day Shipping,Yes,Yes,6,PayPal,Weekly
2410,59,Female,Jeans,Clothing,58.09,Illinois,S,Blue,Fall,3.3,Yes,Credit Card,2-Day Shipping,No,No,0,PayPal,Weekly
2411,59,Female,Jeans,Clothing,52.57,New York,L,Blue,Summer,4.4,Yes,PayPal,Store Pickup,Yes,No,8,Cash,Weekly
2412,51,Female,Blouse,Clothing,40.27,Illinois,M,Blue,Spring,3.6,Yes,Venmo,Express,Yes,No,10,Venmo,Weekly
2413,27,Female,Blouse,Clothing,43.81,California,L,Silver,Summer,4.0,Yes,Credit Card,Standard,No,Yes,5,Credit Card,Weekly
2414,55,Female,Blouse,Clothing,44.87,Illinois,S,Blue,Winter,4.6,Yes,Cash,Standard,Yes,No,5,Venmo,Bi-Weekly
2415,18,Male,T-Shirt,Clothing,29.9,Texas,S,Blue,Summer,4.6,Yes,Venmo,Store Pickup,No,Yes,10,Debit Card,Weekly
2416,32,Male,Blouse,Clothing,46.7,Florida,S,White,Spring,4.3,No,Venmo,2-Day Shipping,Yes,Yes,10,Cash,Weekly
2417,47,Female,T-Shirt,Clothing,33.66,New York,S,Silver,Summer,3.9,Yes,Cash,Express,Yes,Yes,4,Venmo,Monthly
2418,60,Male,T-Shirt,Clothing,31.54,New York,S,Black,Spring,3.8,Yes,Cash,Store Pickup,No,Yes,1,Debit Card,Quarterly
2419,21,Male,T-Shirt,Clothing,24.12,Illinois,L,White,Spring,3.6,No,Venmo,Free Shipping,No,No,2,PayPal,Weekly
2420,27,Female,T-Shirt,Clothing,29.78,Illinois,M,Blue,Spring,5.0,Yes,Credit Card,Express,No,Yes,7,Credit Card,Weekly
2421,51,Male,Sneakers,Footwear,96.65,California,S,White,Fall,4.7,No,Credit Card,Express,Yes,No,6,Cash,Quarterly
2422,34,Male,Blouse,Clothing,46.08,Florida,M,Blue,Spring,4.5,No,Credit Card,Standard,No,No,3,PayPal,Bi-Weekly
2423,45,Female,Jeans,Clothing,68.42,Texas,L,Blue,Summer,4.7,Yes,PayPal,Express,No,No,5,PayPal,Monthly
2424,29,Male,T-Shirt,Clothing,21.94,California,M,White,Spring,4.7,Yes,Cash,Free Shipping,Yes,No,7,Debit Card,Quarterly
2425,57,Female,T-Shirt,Clothing,21.01,California,S,Silver,Winter,3.5,Yes,Cash,Standard,Yes,No,1,Cash,Monthly
2426,52,Female,Sneakers,Footwear,92.15,Illinois,L,White,Summer,3.0,No,PayPal,Free Shipping,Yes,No,3,Venmo,Bi-Weekly
2427,47,Male,Watch,Accessories,124.16,New York,M,Black,Spring,3.0,No,Cash,Free Shipping,No,No,6,Cash,Monthly
2428,52,Male,Jeans,Clothing,63.63,California,M,Black,Summer,4.4,No,PayPal,Store Pickup,No,No,9,Debit Card,Bi-Weekly
2429,40,Male,T-Shirt,Clothing,28.49,Florida,M,Blue,Summer,5.0,No,PayPal,Free Shipping,Yes,No,0,Cash,Monthly
2430,48,Female,Watch,Accessories,124.3,New York,S,Blue,Fall,4.0,Yes,Debit Card,Standard,Yes,Yes,3,Debit Card,Bi-Weekly
2431,43,Female,T-Shirt,Clothing,25.56,Illinois,S,White,Spring,4.0,Yes,PayPal,2-Day Shipping,No,No,9,Venmo,Monthly
2432,25,Female,Blouse,Clothing,44.4,Texas,L,White,Summer,4.9,Yes,Credit Card,2-Day Shipping,Yes,Yes,7,Credit Card,Quarterly
2433,31,Female,Watch,Accessories,131.79,California,M,Silver,Spring,4.2,No,Debit Card,Store Pickup,No,Yes,0,Cash,Weekly
2434,55,Female,Watch,Accessories,129.72,Texas,L,Blue,Spring,4.9,No,Cash,Standard,Yes,No,8,Cash,Weekly
2435,26,Female,Watch,Accessories,119.38,California,L,Silver,Fall,3.9,No,Venmo,2-Day Shipping,Yes,No,1,Credit Card,Monthly
2436,52,Male,Sneakers,Footwear,82.96,California,S,Silver,Summer,4.4,No,Cash,Free Shipping,Yes,No,8,PayPal,Bi-Weekly
2437,23,Female,Sneakers,Footwear,92.52,Illinois,M,Silver,Fall,3.9,Yes,Cash,Express,Yes,No,2,Credit Card,Monthly
2438,18,Female,Watch,Accessories,132.21,New York,S,Black,Spring,3.0,No,Cash,Standard,No,Yes,6,Debit Card,Weekly
2439,23,Male,T-Shirt,Clothing,27.74,Illinois,M,Silver,Spring,3.1,No,Credit Card,Free Shipping,Yes,No,6,Debit Card,Monthly
2440,33,Female,T-Shirt,Clothing,29.42,Texas,L,White,Winter,3.7,Yes,Debit Card,Store Pickup,Yes,Yes,3,PayPal,Monthly
2441,47,Female,Watch,Accessories,133.98,New York,L,Silver,Winter,4.3,No,Venmo,Free Shipping,No,No,2,Debit Card,Quarterly
2442,53,Female,Jeans,Clothing,61.92,New York,S,White,Spring,3.9,No,PayPal,Store Pickup,No,No,10,Venmo,Bi-Weekly
2443,24,Female,Blouse,Clothing,49.46,Texas,M,Black,Spring,4.5,Yes,PayPal,Store Pickup,Yes,Yes,0,Cash,Bi-Weekly
2444,18,Female,T-Shirt,Clothing,27.7,Texas,S,Black,Fall,4.8,Yes,Credit Card,Free Shipping,Yes,No,5,PayPal,Monthly
2445,48,Male,Watch,Accessories,139.48,Florida,S,White,Fall,3.1,No,Debit Card,Free Shipping,Yes,No,7,Credit Card,Weekly
2446,31,Female,Sneakers,Footwear,95.76,Illinois,L,Black,Winter,3.7,Yes,PayPal,2-Day Shipping,Yes,Yes,0,Debit Card,Weekly
2447,39,Female,T-Shirt,Clothing,24.47,Illinois,L,Black,Fall,4.5,Yes,Venmo,Express,Yes,Yes,10,Cash,Monthly
2448,24,Female,Jeans,Clothing,53.83,New York,S,Silver,Fall,4.8,No,PayPal,Free Shipping,Yes,No,2,Cash,Monthly
2449,43,Male,Blouse,Clothing,41.73,New York,L,Blue,Winter,3.7,Yes,Debit Card,Free Shipping,Yes,Yes,8,Venmo,Monthly
2450,35,Male,Watch,Accessories,136.73,California,S,Blue,Winter,4.6,No,PayPal,Store Pickup,No,Yes,0,Cash,Bi-Weekly
2451,58,Female,T-Shirt,Clothing,25.61,Texas,M,White,Spring,3.6,No,Credit Card,Express,Yes,No,2,Debit Card,Weekly
2452,26,Female,T-Shirt,Clothing,33.71,New York,S,Black,Fall,4.9,No,Credit Card,Standard,Yes,No,0,Venmo,Bi-Weekly
2453,57,Male,T-Shirt,Clothing,28.2,Texas,L,Blue,Summer,4.4,No,Cash,Express,No,No,2,Debit Card,Weekly
2454,48,Female,Sneakers,Footwear,85.71,California,L,White,Summer,4.0,Yes,PayPal,Express,No,No,2,Cash,Quarterly
2455,26,Female,Blouse,Clothing,46.82,California,M,Blue,Spring,3.4,Yes,PayPal,Standard,Yes,No,7,Venmo,Quarterly
2456,28,Female,Watch,Accessories,107.05,California,L,White,Spring,4.5,Yes,Credit Card,Free Shipping,No,No,4,Debit Card,Quarterly
2457,42,Female,T-Shirt,Clothing,30.83,Texas,L,Black,Spring,3.0,Yes,Venmo,2-Day Shipping,No,No,10,PayPal,Bi-Weekly
2458,24,Female,Sneakers,Footwear,96.91,Texas,L,Black,Summer,3.2,Yes,Debit Card,Store Pickup,No,Yes,3,Cash,Weekly
2459,21,Female,Jeans,Clothing,63.32,Florida,S,White,Fall,4.1,Yes,PayPal,Store Pickup,No,Yes,10,Cash,Weekly
2460,32,Male,T-Shirt,Clothing,21.75,New York,L,Black,Winter,3.7,Yes,Credit Card,2-Day Shipping,Yes,Yes,7,Debit Card,Quarterly
2461,56,Female,Blouse,Clothing,45.73,Illinois,L,Blue,Winter,4.0,No,Venmo,Free Shipping,No,No,1,Debit Card,Bi-Weekly
2462,58,Male,Watch,Accessories,126.68,New York,L,White,Summer,3.7,No,Credit Card,Free Shipping,No,No,9,Venmo,Quarterly
2463,39,Male,T-Shirt,Clothing,24.65,Texas,M,Black,Fall,4.2,Yes,PayPal,Store Pickup,Yes,No,1,Credit Card,Monthly
2464,38,Female,Blouse,Clothing,45.31,New York,L,Blue,Summer,4.6,Yes,PayPal,Store Pickup,Yes,Yes,5,Cash,Bi-Weekly
2465,33,Male,Sneakers,Footwear,86.12,Illinois,L,White,Summer,4.5,Yes,PayPal,2-Day Shipping,No,No,8,Cash,Monthly
2466,30,Male,T-Shirt,Clothing,25.75,California,S,Black,Spring,3.7,Yes,Cash,2-Day Shipping,Yes,Yes,10,PayPal,Bi-Weekly
2467,43,Female,Watch,Accessories,113.96,New York,M,Blue,Spring,3.4,Yes,Credit Card,Standard,Yes,Yes,2,Credit Card,Weekly
2468,28,Female,Sneakers,Footwear,81.77,Illinois,L,Blue,Winter,3.1,No,PayPal,Express,No,No,1,Credit Card,Monthly
2469,52,Female,Jeans,Clothing,52.06,Florida,L,Blue,Winter,3.0,No,Credit Card,Standard,No,No,8,PayPal,Bi-Weekly
2470,46,Female,Jeans,Clothing,58.54,Texas,L,Black,Spring,4.4,No,Cash,Express,No,No,1,PayPal,Quarterly
2471,58,Female,Jeans,Clothing,57.02,California,M,White,Fall,4.7,Yes,Debit Card,2-Day Shipping,No,No,1,Credit Card,Bi-Weekly
2472,60,Male,Watch,Accessories,131.45,Texas,S,Silver,Fall,4.3,Yes,PayPal,Express,Yes,No,7,Venmo,Weekly
2473,47,Male,Watch,Accessories,123.95,Illinois,M,Blue,Spring,4.4,No,Debit Card,Free Shipping,No,No,5,Cash,Weekly
2474,52,Male,Watch,Accessories,136.02,Florida,S,Blue,Summer,4.0,No,PayPal,Store Pickup,No,Yes,8,Cash,Weekly
2475,58,Male,Sneakers,Footwear,95.58,Illinois,S,White,Spring,4.2,Yes,Debit Card,Standard,Yes,Yes,10,PayPal,Weekly
2476,21,Female,Watch,Accessories,112.85,Illinois,L,Black,Summer,4.0,Yes,Debit Card,2-Day Shipping,Yes,Yes,6,Credit Card,Monthly
2477,26,Male,Blouse,Clothing,50.3,Texas,M,White,Winter,4.7,No,Debit Card,Store Pickup,Yes,No,2,Debit Card,Quarterly
2478,42,Female,T-Shirt,Clothing,32.68,Florida,S,White,Summer,4.9,No,Credit Card,Express,No,No,4,Venmo,Monthly
2479,42,Male,Sneakers,Footwear,93.99,Texas,S,Black,Winter,4.4,Yes,PayPal,2-Day Shipping,No,No,8,Venmo,Bi-Weekly
2480,59,Female,Sneakers,Footwear,89.76,New York,S,Blue,Summer,4.5,Yes,PayPal,Free Shipping,Yes,No,5,Venmo,Bi-Weekly
2481,59,Male,Blouse,Clothing,40.18,Texas,S,Silver,Spring,3.0,No,Credit Card,Store Pickup,No,Yes,8,Cash,Monthly
2482,54,Female,T-Shirt,Clothing,32.57,Florida,M,Blue,Winter,4.6,Yes,PayPal,Free Shipping,No,Yes,10,Venmo,Quarterly
2483,39,Female,T-Shirt,Clothing,32.12,Texas,M,Blue,Winter,3.8,No,Cash,Standard,No,No,9,Debit Card,Bi-Weekly
2484,48,Female,T-Shirt,Clothing,28.79,California,M,Black,Winter,3.6,Yes,Credit Card,2-Day Shipping,Yes,No,0,PayPal,Monthly
2485,52,Male,T-Shirt,Clothing,26.42,California,L,Black,Winter,3.4,Yes,Venmo,Express,Yes,Yes,9,Credit Card,Weekly
2486,58,Male,T-Shirt,Clothing,25.74,New York,M,Silver,Spring,4.2,Yes,Debit Card,Store Pickup,No,Yes,5,Venmo,Weekly
2487,36,Female,Blouse,Clothing,48.5,Illinois,S,White,Spring,3.8,No,PayPal,2-Day Shipping,No,No,9,Cash,Quarterly
2488,54,Male,Jeans,Clothing,68.69,Florida,S,Silver,Winter,4.9,No,Debit Card,Standard,Yes,No,1,PayPal,Weekly
2489,25,Male,Blouse,Clothing,49.7,Florida,L,White,Fall,3.7,No,PayPal,Standard,No,No,1,Credit Card,Bi-Weekly
2490,34,Female,Blouse,Clothing,48.7,New York,M,Blue,Summer,3.1,No,Venmo,Standard,No,No,7,PayPal,Bi-Weekly
2491,24,Female,Sneakers,Footwear,88.38,Texas,L,Blue,Summer,4.7,No,PayPal,Free Shipping,Yes,Yes,3,Cash,Monthly
2492,27,Male,Sneakers,Footwear,96.84,Florida,S,Silver,Fall,3.4,Yes,Cash,Standard,No,Yes,1,Venmo,Quarterly
2493,27,Female,Sneakers,Footwear,87.18,Illinois,L,White,Spring,3.4,No,Cash,Store Pickup,Yes,Yes,7,Debit Card,Monthly
2494,41,Female,Watch,Accessories,106.99,New York,L,Blue,Fall,3.7,Yes,PayPal,Free Shipping,Yes,Yes,9,Credit Card,Monthly
2495,44,Female,Watch,Accessories,127.22,Texas,M,Blue,Spring,4.7,No,Debit Card,Free Shipping,Yes,Yes,0,Credit Card,Quarterly
2496,59,Male,Blouse,Clothing,48.58,Illinois,L,Black,Spring,4.8,Yes,PayPal,Standard,Yes,Yes,8,Debit Card,Bi-Weekly
2497,27,Male,Sneakers,Footwear,93.1,Illinois,S,Silver,Fall,4.0,No,PayPal,2-Day Shipping,Yes,No,5,Venmo,Monthly
2498,39,Female,Watch,Accessories,104.12,Texas,M,Silver,Winter,3.4,Yes,Debit Card,Store Pickup,No,Yes,1,Debit Card,Quarterly
2499,60,Female,Watch,Accessories,119.38,New York,S,Blue,Winter,3.2,Yes,Cash,Free Shipping,Yes,No,9,PayPal,Monthly
2500,25,Female,Jeans,Clothing,62.59,Texas,S,Blue,Winter,3.2,Yes,Venmo,Free Shipping,No,Yes,3,Venmo,Quarterly
2501,45,Female,T-Shirt,Clothing,20.3,Texas,L,White,Fall,3.3,No,Debit Card,Express,Yes,Yes,10,Venmo,Quarterly
2502,44,Male,Blouse,Clothing,43.58,Florida,L,Blue,Fall,3.8,No,Credit Card,Store Pickup,No,Yes,5,Debit Card,Weekly
2503,47,Male,T-Shirt,Clothing,24.65,California,M,Blue,Winter,4.4,No,Debit Card,Standard,Yes,Yes,4,Debit Card,Quarterly
2504,31,Female,Blouse,Clothing,45.73,California,M,Blue,Spring,3.5,Yes,Credit Card,Store Pickup,No,No,2,PayPal,Weekly
2505,39,Female,Blouse,Clothing,40.77,Illinois,M,Blue,Spring,4.3,Yes,Venmo,2-Day Shipping,Yes,No,5,Credit Card,Monthly
2506,35,Female,Watch,Accessories,111.36,Florida,L,Blue,Spring,3.7,No,Cash,2-Day Shipping,Yes,Yes,10,Cash,Monthly
2507,45,Female,Blouse,Clothing,47.67,California,S,Black,Winter,3.5,No,Cash,Free Shipping,Yes,No,9,Credit Card,Monthly
2508,55,Male,Watch,Accessories,139.54,Florida,M,Silver,Summer,3.8,Yes,PayPal,Standard,No,Yes,5,Venmo,Quarterly
2509,48,Female,T-Shirt,Clothing,30.02,Illinois,S,White,Spring,4.6,No,Credit Card,Free Shipping,Yes,No,9,Cash,Weekly
2510,30,Male,Watch,Accessories,129.58,California,M,White,Winter,3.0,Yes,PayPal,Store Pickup,No,No,0,Cash,Quarterly
2511,30,Female,T-Shirt,Clothing,24.82,New York,M,Silver,Winter,4.0,Yes,Credit Card,Standard,Yes,No,10,Cash,Bi-Weekly
2512,19,Female,Watch,Accessories,120.12,Illinois,S,White,Summer,4.9,No,Debit Card,Express,Yes,No,7,PayPal,Bi-Weekly
2513,26,Male,T-Shirt,Clothing,21.23,Illinois,L,Blue,Winter,4.2,Yes,PayPal,Standard,Yes,No,7,Cash,Quarterly
2514,22,Female,Jeans,Clothing,58.45,California,M,Blue,Fall,3.6,Yes,PayPal,Express,Yes,Yes,6,PayPal,Weekly
2515,47,Male,Blouse,Clothing,44.27,Illinois,L,White,Spring,4.0,No,Cash,2-Day Shipping,No,Yes,8,Cash,Bi-Weekly
2516,20,Female,Jeans,Clothing,69.11,Florida,M,Black,Summer,4.2,No,Cash,2-Day Shipping,Yes,No,8,Credit Card,Bi-Weekly
2517,30,Male,Blouse,Clothing,52.77,New York,M,Blue,Spring,4.0,No,Credit Card,Store Pickup,No,Yes,2,Credit Card,Monthly
2518,37,Female,Sneakers,Footwear,94.64,New York,S,Silver,Spring,4.2,No,Cash,Standard,Yes,No,0,Credit Card,Quarterly
2519,59,Female,Blouse,Clothing,43.05,New York,M,White,Summer,3.3,Yes,Cash,Express,Yes,No,1,Cash,Bi-Weekly
2520,19,Male,T-Shirt,Clothing,20.31,New York,M,White,Winter,5.0,Yes,Venmo,Free Shipping,No,No,2,PayPal,Weekly
2521,24,Female,Watch,Accessories,138.78,Illinois,S,White,Winter,4.3,No,Credit Card,Standard,No,No,6,Venmo,Weekly
2522,30,Male,Sneakers,Footwear,88.87,Texas,S,Blue,Fall,3.9,Yes,Cash,Standard,Yes,Yes,4,Credit Card,Quarterly
2523,60,Male,Jeans,Clothing,69.19,California,S,Silver,Winter,3.2,No,Credit Card,Free Shipping,No,No,0,PayPal,Quarterly
2524,24,Female,Jeans,Clothing,54.33,Illinois,S,White,Spring,3.7,Yes,Cash,Standard,No,No,3,Venmo,Bi-Weekly
2525,36,Male,Jeans,Clothing,68.92,Illinois,S,Silver,Fall,4.1,Yes,Venmo,Free Shipping,Yes,No,6,Debit Card,Monthly
2526,56,Female,T-Shirt,Clothing,20.97,New York,L,Blue,Summer,3.3,Yes,Venmo,Standard,No,No,10,Debit Card,Weekly
2527,46,Female,Sneakers,Footwear,94.52,Florida,M,Black,Summer,5.0,No,PayPal,2-Day Shipping,Yes,No,5,Venmo,Monthly
2528,22,Female,Watch,Accessories,136.87,California,S,Black,Spring,3.4,No,Credit Card,Express,Yes,No,6,Debit Card,Monthly
2529,60,Male,T-Shirt,Clothing,30.0,California,L,Blue,Spring,4.0,Yes,PayPal,Express,Yes,Yes,5,Venmo,Quarterly
2530,38,Male,Jeans,Clothing,59.35,Illinois,S,Blue,Fall,4.2,Yes,Debit Card,Free Shipping,No,No,2,Debit Card,Bi-Weekly
2531,34,Female,Jeans,Clothing,57.71,New York,M,White,Spring,3.2,No,PayPal,2-Day Shipping,Yes,No,1,Credit Card,Bi-Weekly
2532,26,Male,Watch,Accessories,100.17,Florida,S,Black,Summer,3.4,Yes,Credit Card,2-Day Shipping,Yes,No,4,PayPal,Quarterly
2533,27,Female,Blouse,Clothing,42.13,Texas,M,Black,Summer,3.1,Yes,Credit Card,Express,No,No,10,Venmo,Monthly
2534,57,Male,Watch,Accessories,135.07,Illinois,M,Black,Winter,4.7,No,Debit Card,Express,No,No,2,Venmo,Bi-Weekly
2535,41,Female,Watch,Accessories,105.73,Texas,M,White,Summer,3.9,No,Venmo,Free Shipping,Yes,No,9,PayPal,Quarterly
2536,18,Male,Sneakers,Footwear,88.03,California,L,White,Summer,4.4,Yes,Credit Card,Express,Yes,No,8,PayPal,Bi-Weekly
2537,18,Male,Blouse,Clothing,51.62,Illinois,M,Silver,Spring,3.7,Yes,Debit Card,Standard,Yes,No,6,Credit Card,Weekly
2538,34,Male,Jeans,Clothing,58.61,Texas,M,White,Winter,3.5,No,PayPal,Free Shipping,No,Yes,6,Credit Card,Bi-Weekly
2539,47,Male,Blouse,Clothing,40.57,California,L,Black,Winter,3.3,No,PayPal,Free Shipping,Yes,Yes,5,Credit Card,Quarterly
2540,47,Male,Watch,Accessories,139.2,Texas,L,Blue,Winter,3.4,Yes,PayPal,Standard,No,Yes,8,Venmo,Bi-Weekly
2541,45,Male,Sneakers,Footwear,91.08,Illinois,S,White,Summer,4.2,Yes,Debit Card,Express,No,Yes,10,Debit Card,Quarterly
2542,43,Male,Blouse,Clothing,48.31,Florida,M,Blue,Summer,3.3,Yes,Venmo,2-Day Shipping,No,No,10,Credit Card,Weekly
2543,50,Male,Jeans,Clothing,51.17,New York,M,Silver,Fall,4.0,No,Debit Card,Express,No,No,2,PayPal,Bi-Weekly
2544,49,Female,Blouse,Clothing,48.79,California,M,White,Summer,4.5,Yes,Venmo,Standard,Yes,No,2,Venmo,Weekly
2545,38,Female,Sneakers,Footwear,84.67,Florida,L,White,Fall,3.0,No,Venmo,Store Pickup,No,Yes,5,Credit Card,Monthly
2546,25,Female,T-Shirt,Clothing,25.7,Illinois,L,White,Winter,3.7,Yes,Cash,Free Shipping,Yes,Yes,2,Credit Card,Weekly
2547,19,Female,Watch,Accessories,130.74,California,M,Blue,Summer,4.7,Yes,Cash,Free Shipping,No,Yes,5,Debit Card,Weekly
2548,55,Male,Watch,Accessories,127.2,California,S,Black,Summer,4.9,No,Credit Card,Express,No,No,7,PayPal,Quarterly
2549,20,Female,Blouse,Clothing,53.48,New York,M,Black,Winter,4.8,Yes,PayPal,Free Shipping,Yes,Yes,10,Credit Card,Weekly
2550,57,Male,T-Shirt,Clothing,31.79,Florida,S,Black,Fall,3.2,No,Credit Card,2-Day Shipping,No,Yes,8,PayPal,Quarterly
2551,39,Female,Blouse,Clothing,50.82,Texas,L,Black,Spring,3.6,No,PayPal,Express,Yes,Yes,10,Venmo,Bi-Weekly
2552,18,Male,T-Shirt,Clothing,34.8,California,M,White,Winter,3.5,No,Debit Card,Standard,Yes,No,6,Debit Card,Weekly
2553,39,Male,Sneakers,Footwear,94.25,Illinois,L,Blue,Spring,3.8,Yes,Debit Card,Free Shipping,No,Yes,9,Venmo,Monthly
2554,40,Female,T-Shirt,Clothing,22.06,California,M,Silver,Summer,4.7,Yes,Venmo,Free Shipping,Yes,No,8,Credit Card,Monthly
